#class tools::wcsv::ntuple
#title Photons
#separator 44
#vector_separator 59
#column int iEvent
#column double PosX
#column double PosY
#column double PosZ
#column double fEnergyDeposited
5,1.35543,3.36495,11.12,0
5,1.35607,3.36778,11.13,0
5,1.35658,3.37,11.1378,0
5,1.35672,3.37062,11.14,0
5,1.35737,3.37345,11.15,0
5,1.35801,3.37629,11.16,0
5,1.35866,3.37912,11.17,0
5,1.35885,3.38,11.1731,0
5,1.3593,3.38196,11.18,0
5,1.35995,3.3848,11.19,0
5,1.36,3.38504,11.1908,0
5,1.36059,3.38763,11.2,0
5,1.36113,3.39,11.2084,0
5,1.36124,3.39047,11.21,0
5,1.36188,3.3933,11.22,0
5,1.36253,3.39614,11.23,0
5,1.36317,3.39897,11.24,0
5,1.3634,3.4,11.2436,0
5,1.36382,3.40181,11.25,0
5,1.36446,3.40465,11.26,0
5,1.36511,3.40748,11.27,0
5,1.36568,3.41,11.2789,0
5,1.36575,3.41032,11.28,0
5,1.3664,3.41315,11.29,0
5,1.36704,3.41599,11.3,0
5,1.36769,3.41882,11.31,0
5,1.36795,3.42,11.3141,0
5,1.36833,3.42166,11.32,0
5,1.36898,3.4245,11.33,0
5,1.36962,3.42733,11.34,0
5,1.37,3.429,11.3459,0
5,1.37023,3.43,11.3494,0
5,1.37027,3.43017,11.35,0
5,1.37091,3.433,11.36,0
5,1.37156,3.43584,11.37,0
5,1.3722,3.43867,11.38,0
5,1.3725,3.44,11.3847,0
5,1.37285,3.44151,11.39,0
5,1.37349,3.44435,11.4,0
5,1.37414,3.44718,11.41,0
5,1.37478,3.45,11.4199,0
5,1.37478,3.45002,11.42,0
5,1.37543,3.45285,11.43,0
5,1.37607,3.45569,11.44,0
5,1.37672,3.45852,11.45,0
5,1.37705,3.46,11.4552,0
5,1.37736,3.46136,11.46,0
5,1.37801,3.4642,11.47,0
5,1.37865,3.46703,11.48,0
5,1.3793,3.46987,11.49,0
5,1.37933,3.47,11.4905,0
5,1.37994,3.4727,11.5,0
5,1.38,3.47296,11.5009,0
5,1.38059,3.47554,11.51,0
5,1.38123,3.47837,11.52,0
5,1.3816,3.48,11.5257,0
5,1.38188,3.48121,11.53,0
5,1.38252,3.48405,11.54,0
5,1.38317,3.48688,11.55,0
5,1.38381,3.48972,11.56,0
5,1.38388,3.49,11.561,0
5,1.38446,3.49255,11.57,0
5,1.3851,3.49539,11.58,0
5,1.38575,3.49822,11.59,0
5,1.38615,3.5,11.5963,0
5,1.38639,3.50106,11.6,0
5,1.38704,3.50389,11.61,0
5,1.38768,3.50673,11.62,0
5,1.38833,3.50957,11.63,0
5,1.38843,3.51,11.6315,0
5,1.38897,3.5124,11.64,0
